src,dst,amount,step,fraudEdge
C1924548187,C2072502602,49838.6,9571,0
C1924548187,C2139095800,48376.89,9577,0
C1924548187,C1582778773,35623.52,9582,0
C1530689529,C760950763,31173.06,9583,0
C1530689529,C381081068,48887.43,9586,0
C8243288,C1272346722,9378.93,9592,0
C8243288,C38333232,25435.46,9594,0
C8243288,C236224167,43955.89,9597,0
C8243288,C743752994,4937.58,9599,0
C967314895,C86659213,48936.57,9605,0
C967314895,C1197593893,43648.14,9609,0
C967314895,C1124665734,37517.26,9612,0
C967314895,C945242421,14504.81,9616,0
C967314895,C264583701,30840.11,9619,0
C967314895,C669132066,26090.15,9622,0
C915471899,C232671668,38301.93,9626,0
C915471899,C1525993884,28005.9,9628,0
C915471899,C912153697,32014.28,9634,0
C318925476,C8629279,3201.07,9638,0
C318925476,C210367155,2275.18,9640,0
C727058943,C489333552,6243.19,9643,0
C727058943,C1574390693,2519.19,9647,0
C727058943,C2016959196,49446.52,9650,0
C36083772,C366375858,6620.88,9655,0
C36083772,C2143875182,10584.82,9656,0
C36083772,C1265257555,9442.42,9659,0
C36083772,C1955792345,37621.86,9661,0
C36083772,C1535484215,28380.75,9664,0
C309833771,C1779755882,9438.16,9670,0
C309833771,C383012908,12684.79,9671,0
C309833771,C1918420046,34006.97,9675,0
C309833771,C1342069378,1785.13,9678,0
C309833771,C1295344274,49076.06,9684,0
C309833771,C1320261967,20011.41,9685,0
C1804135110,C474272951,1929.29,9690,0
C1804135110,C1619012533,41619.61,9694,0
C1457147629,C1515868003,787.37,9700,0
C1457147629,C1674311779,32980.55,9701,0
C1457147629,C187435587,16583.32,9705,0
C1457147629,C1482907436,49991.14,9711,0
C1457147629,C1561706130,6901.35,9716,0
C944899748,C1995204860,47619.06,9717,0
C944899748,C575159263,5081.28,9721,0
C944899748,C1019496792,9311.53,9724,0
C944899748,C302595871,4914.82,9728,0
C944899748,C1299249468,8565.56,9730,0
C944899748,C828649970,14604.33,9734,0
C944899748,C803875434,8129.67,9740,0
C944899748,C1222193455,24796.83,9743,0
C543601047,C1338236223,5257.52,9747,0
C543601047,C132787845,25876.33,9750,0
C543601047,C1670058397,22549.4,9754,0
C543601047,C2138247762,24083.76,9758,0
C543601047,C2113404488,30216.87,9763,0
C543601047,C934069764,37946.29,9764,0
C543601047,C562983897,30886.46,9767,0
C1707701661,C108521131,11599.4,9771,0
C1707701661,C1275962387,35824.96,9777,0
C1707701661,C682186870,26600.3,9781,0
C1707701661,C156109302,26471.55,9787,0
C1707701661,C1203444673,23676.85,9790,0
C1707701661,C1884154323,45406.78,9791,0
C1707701661,C1407398288,15369.47,9795,0
C2004671188,C183063327,27774.22,9797,0
C2004671188,C1763196499,25914.02,9798,0
C2004671188,C368329614,21533.22,9803,0
C2004671188,C2128681806,23500.5,9804,0
C2004671188,C481871180,28639.67,9810,0
C2004671188,C598711538,18095.15,9813,0
C2004671188,C406548689,4547.59,9818,0
C563679117,C822130127,33248.13,9823,0
C563679117,C1323285814,39415.77,9825,0
C954995218,C391691269,43899.39,9829,0
C954995218,C150824388,16040.34,9832,0
C533012119,C1796859127,17396.05,9838,0
C533012119,C135979491,10947.88,9840,0
C533012119,C1593508387,37477.95,9841,0
C533012119,C585500178,13336.22,9846,0
C533012119,C1591242196,5763.37,9852,0
C555714874,C1095561096,6275.57,9857,0
C555714874,C1120652702,32962.15,9859,0
C1920437632,C439669040,31115.72,9863,0
C1920437632,C1561706130,18356.07,9868,0
C1920437632,C1651432858,48175.51,9874,0
C1920437632,C1185066497,20052.36,9880,0
C1920437632,C46398269,4837.94,9883,0
C1920437632,C1878861365,1186.86,9885,0
C1920437632,C1644089270,40890.43,9886,0
C1027487251,C1445440249,32606.85,9892,0
C1027487251,C997807839,12468.12,9898,0
C1027487251,C1740381403,42980.37,9904,0
C951262981,C642179744,23439.56,9909,0
C951262981,C155474398,21383.02,9913,0
C951262981,C775905855,8722.22,9914,0
C1442422492,C148529415,12510.17,9916,0
C1442422492,C1575774815,28686.81,9919,0
C1442422492,C187615119,3020.65,9923,0
C1442422492,C873855857,5581.84,9924,0
C1442422492,C456832889,21873.5,9930,0
C1442422492,C87456980,42506.5,9934,0
C1442422492,C454480486,29143.73,9940,0
C624411148,C1407554161,29756.44,9946,0
C624411148,C1816190491,46796.41,9951,0
C624411148,C2046905445,11979.34,9955,0
C624411148,C946683577,26651.29,9956,0
C624411148,C887593831,29031.97,9960,0
C624411148,C156109302,3643.77,9965,0
C324424184,C2030631811,17664.82,9971,0
C324424184,C945242421,22093.39,9977,0
C324424184,C540461844,14756.53,9979,0
C324424184,C287694546,23727.4,9981,0
C324424184,C1348019418,11989.1,9985,0
C575159263,C1670058397,6992.35,9987,0
C575159263,C1744564634,36288.25,9990,0
C575159263,C1595609129,48010.27,9994,0
C575159263,C1218726070,32798.76,10000,0
C575159263,C713699216,39900.65,10003,0
C575159263,C219745205,31281.2,10005,0
C1429719357,C1750174046,8237.55,10008,0
C1429719357,C642179744,5494.73,10012,0
C1429719357,C1250188312,47181.21,10016,0
C1429719357,C939349615,15530.77,10020,0
C1429719357,C1569419522,28063.11,10022,0
C1429719357,C926481896,18259.94,10023,0
C1429719357,C116148758,18173.67,10026,0
C829770876,C960341412,3651.45,10028,0
C829770876,C2009324208,6141.48,10032,0
C829770876,C1148299416,6474.06,10034,0
C1470298578,C438308327,2810.48,10036,0
C1470298578,C1075370721,13740.82,10041,0
C1470298578,C721637010,42743.7,10043,0
C1470298578,C1291715072,30412.33,10048,0
C1470298578,C495316790,35467.04,10049,0
C586613917,C681799614,42990.18,10053,0
C586613917,C1503810075,41268.71,10054,0
C586613917,C2038621739,25611.63,10055,0
C586613917,C932917442,31681.34,10057,0
C586613917,C698656908,45593.8,10059,0
C586613917,C954024825,36553.29,10061,0
C586613917,C696380447,22355.14,10067,0
C586613917,C248664643,25170.35,10072,0
C154249725,C723957330,41048.46,10073,0
C154249725,C957542929,42505.46,10074,0
C154249725,C775646822,48497.02,10078,0
C249619760,C1679126675,25498.63,10079,0
C249619760,C1203444673,13667.77,10080,0
C249619760,C1800138623,37864.84,10086,0
C821757606,C891276919,39467.18,10089,0
C821757606,C105298583,40187.55,10091,0
C821757606,C271666226,45941.99,10095,0
C821757606,C1530922166,47616.11,10099,0
C821757606,C1711512735,39833.06,10104,0
C821757606,C341644440,47215.14,10107,0
C821757606,C865532918,7706.42,10111,0
C1800138623,C1338236223,49106.27,10112,0
C1800138623,C1009611058,21986.58,10114,0
C1800138623,C950466075,38080.02,10118,0
C1800138623,C241338795,46164.68,10124,0
C1800138623,C1052714340,45174.3,10126,0
C1800138623,C6855451,48897.78,10127,0
C1800138623,C245717919,40054.0,10133,0
C1326729088,C676627027,27903.72,10138,0
C1326729088,C834587736,36216.78,10141,0
C1326729088,C880098201,45506.93,10144,0
C1326729088,C1440175060,41436.68,10145,0
C896698325,C1051842513,44435.2,10150,0
C896698325,C1125334366,39522.91,10155,0
C896698325,C1468822318,22386.12,10161,0
C896698325,C1808780297,44439.91,10164,0
C896698325,C1995204860,20523.03,10170,0
C896698325,C1995896619,44108.25,10172,0
C520162942,C1077265738,19804.68,10173,0
C520162942,C775646822,37132.59,10179,0
C1521223119,C1826109553,15956.49,10181,0
C1521223119,C829770876,37973.79,10184,0
C1521223119,C58297240,1659.38,10186,0
C1521223119,C1275962387,29828.93,10191,0
C1521223119,C1059684532,41695.33,10193,0
C1521223119,C2118725038,36462.21,10196,0
C1880015050,C1729382944,42158.38,10201,0
C1880015050,C921754046,31535.98,10204,0
C840704591,C406548689,197033.91,10207,1
C840704591,C2137365317,137377.38,10208,1
C896479916,C1942755450,28497.06,10211,0
C896479916,C1355703897,33443.27,10217,0
C896479916,C1744564634,12074.98,10222,0
C896479916,C363574770,14584.51,10225,0
C896479916,C2102595133,28851.9,10231,0
C896479916,C1262221515,35860.37,10233,0
C896479916,C512546956,37006.86,10238,0
C1407554161,C232396169,18382.74,10239,0
C1407554161,C1652405049,7754.39,10240,0
C1407554161,C1348915928,41507.66,10244,0
C1407554161,C727914800,5066.31,10245,0
C266501101,C330337392,4364.6,10249,0
C266501101,C211230721,26549.65,10255,0
C266501101,C1808780297,28168.94,10260,0
C180387833,C1755112748,36719.99,10264,0
C180387833,C1249605668,41278.69,10268,0
C180387833,C965600545,25536.4,10270,0
C180387833,C924277945,35701.95,10274,0
C180387833,C224523988,48417.57,10276,0
C180387833,C373309002,43231.95,10281,0
C180387833,C1279213624,34876.3,10282,0
C180387833,C1323101813,23931.1,10286,0
C141147154,C2122852554,30279.21,10292,0
C141147154,C180897786,5961.64,10296,0
C141147154,C642596664,28802.36,10299,0
C1711188351,C968660239,15052.07,10300,0
C1711188351,C1255834702,39664.58,10301,0
C1711188351,C505882379,39297.73,10303,0
C1711188351,C776547306,2908.23,10307,0
C1711188351,C1403937813,44508.33,10310,0
C1711188351,C325860174,9562.32,10312,0
C1354222249,C1285830355,43586.11,10318,0
C1354222249,C884667298,24318.23,10322,0
C1354222249,C278526929,28505.32,10325,0
C1354222249,C357573467,39176.79,10328,0
C1354222249,C1385582847,41805.77,10332,0
C734342390,C668755957,32004.78,10337,0
C734342390,C1475338800,33527.43,10341,0
C734342390,C381081068,43384.1,10343,0
C1463327340,C1117823277,33392.86,10346,0
C1463327340,C1431629523,19668.14,10350,0
C844334246,C1826109553,36927.68,10354,0
C844334246,C1497814741,4882.23,10360,0
C844334246,C568507050,35506.83,10362,0
C844334246,C1090540143,31690.41,10367,0
C813746583,C1690419695,170009.08,10373,1
C813746583,C2137060254,286774.66,10374,1
C813746583,C1568895054,175172.4,10377,1
C813746583,C1995204860,287401.38,10378,1
C481871180,C1517531856,44894.78,10381,0
C481871180,C2126707236,33083.59,10382,0
C481871180,C1612030565,9397.3,10387,0
C1252821370,C1912195711,42026.41,10388,0
C1252821370,C2089586468,22489.36,10393,0
C1252821370,C105298583,30539.31,10398,0
C1252821370,C489333552,29650.2,10402,0
C2075686360,C858447737,19409.54,10406,0
C2075686360,C1075370721,6174.91,10407,0
C2075686360,C298190888,27318.07,10408,0
C2075686360,C794605939,7629.7,10411,0
C2075686360,C800735391,38531.08,10414,0
C2075686360,C2020233153,15686.31,10416,0
C2075686360,C615727581,34091.12,10420,0
C2075686360,C685518704,30916.53,10421,0
C729093483,C254823126,15252.2,10424,0
C729093483,C2072502602,16342.05,10425,0
C729093483,C1891812296,44704.05,10429,0
C984215406,C154071626,30051.73,10432,0
C984215406,C1375239528,24902.48,10434,0
C984215406,C1169382057,19559.91,10439,0
C984215406,C1147766016,13829.73,10440,0
C984215406,C279496133,23508.76,10443,0
C109676507,C148642167,20670.94,10447,0
C109676507,C19857962,45729.89,10449,0
C836558742,C1566728087,12692.65,10450,0
C836558742,C1473177110,32751.77,10455,0
C836558742,C1978961158,15578.34,10457,0
C836558742,C394709529,22576.12,10461,0
C1631715507,C1042420111,39210.17,10467,0
C1631715507,C1270420279,47654.33,10472,0
C1631715507,C2141625473,22861.23,10477,0
C1631715507,C6336491,40725.86,10478,0
C1631715507,C642343270,14817.85,10483,0
C1631715507,C425206607,526.88,10485,0
C1170770709,C1436941969,49962.47,10489,0
C1170770709,C1397866287,11031.33,10495,0
C1170770709,C2094053407,14424.91,10500,0
C1170770709,C1449480284,37089.56,10502,0
C713341736,C183063327,20067.59,10507,0
C713341736,C1039391518,41609.66,10508,0
C183063327,C555714874,16256.05,10514,0
C183063327,C12082883,47297.72,10520,0
C183063327,C778692585,13437.35,10526,0
C183063327,C954024825,22909.55,10532,0
C183063327,C381081068,33282.71,10534,0
C183063327,C1931126401,17410.68,10537,0
C155474398,C143687733,184592.09,10541,1
C155474398,C934707720,270926.27,10542,1
C155474398,C1680773832,56193.13,10545,1
C155474398,C1003557424,269104.11,10548,1
C155474398,C1348019418,149248.13,10551,1
C155474398,C1285830355,163748.78,10553,1
C1300426079,C47906428,17973.24,10556,0
C1300426079,C1706166042,41459.61,10560,0
C1300426079,C56124018,19644.18,10563,0
C1300426079,C171845281,49197.88,10569,0
C1300426079,C1575774815,23403.28,10570,0
C1300426079,C861210450,22506.59,10572,0
C1300426079,C1628572245,37285.65,10574,0
C1005444601,C895396623,40516.52,10577,0
C1005444601,C547553240,12095.77,10579,0
C1005444601,C272356076,48381.18,10583,0
C1005444601,C2079400151,14397.44,10584,0
C1005444601,C770507011,35494.92,10590,0
C1005444601,C1551103673,853.2,10592,0
C1005444601,C1644089270,20106.27,10598,0
C1465558559,C1677740062,37071.33,10601,0
C1465558559,C1662289204,34277.99,10607,0
C1465558559,C1834789431,9188.68,10612,0
C1465558559,C2118725038,6848.2,10617,0
C1465558559,C1621153569,6807.83,10618,0
C1465558559,C411629014,42846.21,10623,0
C1644089270,C764104255,30915.6,10628,0
C1644089270,C36083772,28225.74,10634,0
C1644089270,C272356076,596.77,10638,0
C1644089270,C1647947788,32227.83,10642,0
C1644089270,C858447737,3067.21,10648,0
C1644089270,C1246137919,21911.13,10651,0
C1644089270,C723316053,14064.76,10655,0
C325860174,C1184780682,44248.22,10661,0
C325860174,C1769197808,2824.75,10663,0
C325860174,C2021616196,26854.31,10667,0
C325860174,C1009611058,755.38,10670,0
C325860174,C743323611,17067.94,10672,0
C325860174,C556021140,40479.81,10677,0
C1238948575,C1991148209,45891.26,10683,0
C1238948575,C224523988,8641.84,10685,0
C1238948575,C876313363,3610.78,10688,0
C312653614,C1067286911,21881.47,10694,0
C312653614,C878774178,29830.27,10695,0
C776547306,C1751175889,12298.78,10701,0
C776547306,C1520121779,41709.62,10704,0
C776547306,C1626351650,26223.91,10707,0
C776547306,C2030631811,47205.61,10709,0
C89065101,C378760111,6678.91,10714,0
C89065101,C1967296518,45877.36,10715,0
C89065101,C1429962050,16007.33,10719,0
C89065101,C1551103673,3718.9,10725,0
C89065101,C560315155,3569.11,10727,0
C89065101,C1935850261,3212.05,10731,0
C1577480450,C12082883,15098.38,10736,0
C1577480450,C604731618,20383.31,10740,0
C1577480450,C607385181,37722.19,10745,0
C1577480450,C992720358,43296.85,10747,0
C1577480450,C1882618846,31388.4,10753,0
C1577480450,C38333232,19504.04,10757,0
C1577480450,C1375239528,44056.94,10761,0
C1537491556,C1942343359,281587.53,10766,1
C1537491556,C1800361188,138952.65,10767,1
C1750011781,C1348915928,3843.45,10769,0
C1750011781,C1294431000,45266.31,10771,0
C1750011781,C282139929,32049.5,10773,0
C1750011781,C1199238697,18091.87,10776,0
C1750011781,C1139478382,36368.84,10780,0
C1750011781,C2072502602,9703.21,10784,0
C1156009864,C669132066,227540.22,10786,1
C1156009864,C1083957319,177181.45,10788,1
C1156009864,C1849850394,233771.22,10791,1
C1156009864,C902885550,143509.51,10792,1
C1156009864,C1643814931,106155.59,10795,1
C1156009864,C340257095,291229.96,10797,1
C1156009864,C1754742262,177999.77,10800,1
C1156009864,C1686946576,47657.11,10803,1
C1513813975,C38333232,32207.46,10804,0
C1513813975,C1428303163,39370.56,10806,0
C1513813975,C489156799,9873.1,10809,0
C1513813975,C907455723,34891.69,10813,0
C1513813975,C1422789876,30188.23,10817,0
C1513813975,C1458277353,42674.43,10820,0
C123928224,C223911907,8532.86,10825,0
C123928224,C1170770709,43867.22,10829,0
C123928224,C1179249880,25048.57,10830,0
C123928224,C1307513482,32118.97,10831,0
C1100450654,C1184780682,12331.44,10837,0
C1100450654,C585500178,38533.25,10843,0
C1100450654,C1860447190,40459.93,10846,0
C382275535,C1875539873,18459.45,10850,0
C382275535,C1108600000,18215.39,10851,0
C382275535,C132091117,6201.87,10856,0
C1786706990,C560993247,2673.29,10859,0
C1786706990,C792437505,10356.58,10860,0
C1786706990,C1746137753,9120.26,10863,0
C1786706990,C423510769,36082.42,10866,0
C1786706990,C1335273043,42452.94,10869,0
C132787845,C618040173,42222.63,10871,0
C132787845,C1340270772,1539.19,10872,0
C132787845,C1173153117,7293.55,10878,0
C142852110,C2038621739,33214.98,10884,0
C142852110,C194088609,48866.54,10889,0
C142852110,C1291726171,44142.36,10894,0
C142852110,C776547306,3736.19,10900,0
C142852110,C182953202,44194.79,10902,0
C142852110,C1546169469,39847.46,10904,0
C142852110,C1973932925,26861.46,10906,0
C142852110,C1596492634,19025.64,10912,0
C744749590,C2123718613,29572.63,10917,0
C744749590,C501699559,15062.05,10922,0
C744749590,C1198564067,16720.19,10924,0
C744749590,C1717255145,31658.23,10925,0
C744749590,C223911907,43706.15,10928,0
C902885550,C877014249,39654.36,10933,0
C902885550,C997807839,3711.22,10938,0
C902885550,C1202398133,19711.73,10943,0
C902885550,C1416332676,37681.25,10949,0
C902885550,C292745604,25180.09,10952,0
C902885550,C1596485339,9360.43,10956,0
C484661025,C1418444094,47809.72,10962,0
C484661025,C1233005845,13782.61,10966,0
C484661025,C974832919,32086.23,10970,0
C484661025,C1413876480,32661.99,10975,0
C409116124,C693738293,20097.05,10977,0
C409116124,C423778662,21538.63,10980,0
C409116124,C664919573,28782.83,10984,0
C264583701,C685133321,4659.39,10987,0
C264583701,C241338795,26181.63,10991,0
C264583701,C323218924,29406.13,10993,0
C264583701,C1042927834,25856.97,10997,0
C2054655290,C1354116687,40322.97,11000,0
C2054655290,C1938699463,14014.46,11003,0
C2054655290,C1662732646,9388.5,11004,0
C2054655290,C129101560,13648.43,11006,0
C2054655290,C999120452,18275.1,11007,0
C1870150003,C789753701,28056.91,11008,1
C1870150003,C1754742262,278348.75,11010,1
C1870150003,C775395714,39983.43,11011,1
C1870150003,C1995204860,16293.01,11013,1
C6855451,C1319437678,15484.42,11014,0
C6855451,C1978961158,42349.69,11020,0
C6855451,C1740266415,35429.31,11022,0
C6855451,C1751175889,49921.05,11024,0
C497626793,C1253135230,39264.85,11030,0
C497626793,C519862251,47317.84,11034,0
C497626793,C366224747,38011.4,11039,0
C497626793,C1421044206,23864.2,11040,0
C497626793,C1170770709,49469.09,11045,0
C497626793,C624411148,43340.57,11047,0
C497626793,C444123291,11732.85,11049,0
C232671668,C1036473814,29556.68,11055,0
C232671668,C1292175967,38002.25,11060,0
C232671668,C9247057,40812.69,11066,0
C715801088,C340810163,22214.7,11069,0
C715801088,C264583701,1990.15,11074,0
C715801088,C1508612263,29086.67,11076,0
C715801088,C160753255,15625.81,11078,0
C715801088,C1421044206,979.22,11084,0
C715801088,C2021551715,41797.79,11090,0
C715801088,C1091453035,11661.79,11093,0
C715801088,C1216349002,34445.26,11097,0
C1325359929,C727914800,39375.21,11101,0
C1325359929,C1855527129,8107.72,11103,0
C1325359929,C1830705975,28625.45,11106,0
C1325359929,C1170770709,45730.73,11111,0
C1325359929,C295374520,43413.77,11116,0
C1325359929,C385749210,10608.13,11120,0
C1325359929,C858447737,3653.61,11124,0
C1325359929,C1688667094,9822.76,11128,0
C685518704,C1817321998,5115.45,11129,0
C685518704,C81113387,33906.83,11130,0
C685518704,C1305284201,2086.93,11132,0
C685518704,C312653614,30366.51,11138,0
C495535946,C1328000731,14548.97,11139,0
C495535946,C950466075,14909.72,11141,0
C495535946,C1960281066,3963.98,11146,0
C1302503568,C1471410715,43055.51,11147,0
C1302503568,C1439239672,19859.71,11151,0
C1302503568,C585845464,6892.31,11152,0
C1302503568,C1181955477,24173.43,11156,0
C861743944,C1900347207,40985.86,11157,0
C861743944,C1949097138,24001.61,11163,0
C861743944,C2089586468,28967.02,11168,0
C861743944,C1786706990,29580.85,11171,0
C861743944,C1662732646,35980.22,11176,0
C1972399399,C1517655499,3666.52,11180,0
C1972399399,C439457003,30440.01,11184,0
C1972399399,C1884140553,26529.9,11186,0
C1972399399,C1918993676,44022.35,11191,0
C1250213072,C882180740,32491.81,11195,0
C1250213072,C353707765,17665.7,11199,0
C1250213072,C1525993884,39721.17,11205,0
C1250213072,C487816812,30844.86,11209,0
C1250213072,C896698325,21045.11,11211,0
C1871367684,C180499019,35076.84,11213,0
C1871367684,C12082883,19980.79,11214,0
C1871367684,C366375858,12364.92,11215,0
C1871367684,C1410711229,14051.93,11217,0
C1871367684,C1697932129,27118.01,11223,0
C1871367684,C657220994,45856.67,11229,0
C549228914,C757236697,49768.16,11235,0
C549228914,C1618858027,37892.14,11236,0
C549228914,C563736801,38443.68,11241,0
C549228914,C1635287948,20799.76,11244,0
C549228914,C668755957,13011.95,11246,0
C549228914,C1263415200,2709.44,11251,0
C549228914,C1677142365,4123.18,11252,0
C1230129947,C1942879550,20135.38,11258,0
C1230129947,C1592379180,12904.98,11259,0
C1230129947,C2074414270,45898.28,11265,0
C1230129947,C2022944543,33679.63,11268,0
